adcode,business,city,cityCode,city_level,corn_str,country,country_code,country_code_iso,country_code_iso2,direction,distance,district,formatted_address,lat,location,lon,poiRegions,pois,province,roads,sematic_description,street,street_number,town
110111,韩村河,北京市,131,2,"115.95,39.60",中国,0,CHN,CN,,,房山区,北京市房山区七贤环村路,39.60,"{'lng': 115.94999999999993, 'lat': 39.600000097142235}",115.95,[],[],北京市,[],七贤村东南145米,七贤环村路,,
110111,,北京市,131,2,"116.04,39.62",中国,0,CHN,CN,附近,16,房山区,北京市房山区中原大街24号,39.62,"{'lng': 116.03999999999994, 'lat': 39.62000009616922}",116.04,[],[],北京市,[],北京市房山区琉璃河中心卫生院北122米,中原大街,24号,
110102,"官园,动物园,车公庄",北京市,131,2,"116.36,39.94",中国,0,CHN,CN,附近,20,西城区,北京市西城区车公庄大街1号院,39.94,"{'lng': 116.35999999999993, 'lat': 39.94000007502755}",116.36,[],[],北京市,[],超市发(西直门外店)附近38米,车公庄大街,1号院,
110111,,北京市,131,2,"116.19,39.66",中国,0,CHN,CN,,,房山区,北京市房山区,39.66,"{'lng': 116.18999999999994, 'lat': 39.66000009409527}",116.19,[],[],北京市,[],西场村西488米,,,
110114,,北京市,131,2,"116.46,40.10",中国,0,CHN,CN,,,昌平区,北京市昌平区九厂路,40.10,"{'lng': 116.45999999999992, 'lat': 40.100000060882294}",116.46,[],[],北京市,[],智慧树双语幼儿园(九厂路)北659米,九厂路,,
110106,,北京市,131,2,"116.11,39.86",中国,0,CHN,CN,,,丰台区,北京市丰台区,39.86,"{'lng': 116.10999999999993, 'lat': 39.86000008125524}",116.11,"[{'direction_desc': '内', 'uid': '637df60ac871967240afe604', 'name': '千灵山', 'tag': '旅游景点;风景区', 'distance': '0'}]",[],北京市,[],千灵山内,,,
110113,,北京市,131,2,"116.56,40.25",中国,0,CHN,CN,东,99,顺义区,北京市顺义区东辛庄北街9号,40.25,"{'lng': 116.55999999999995, 'lat': 40.2500000458179}",116.56,[],[],北京市,[],,东辛庄北街,9号,
110119,,北京市,131,2,"116.13,40.52",中国,0,CHN,CN,,,延庆区,北京市延庆区,40.52,"{'lng': 116.12999999999994, 'lat': 40.52000001537281}",116.13,[],[],北京市,[],,,,
110113,,北京市,131,2,"116.57,40.21",中国,0,CHN,CN,西,81,顺义区,北京市顺义区西江路19号,40.21,"{'lng': 116.56999999999992, 'lat': 40.210000049987954}",116.57,[],[],北京市,[],玫瑰庄园北583米,西江路,19号,
110115,,北京市,131,2,"116.49,39.73",中国,0,CHN,CN,,,大兴区,北京市大兴区双北路,39.73,"{'lng': 116.48999999999992, 'lat': 39.730000090062056}",116.49,[],[],北京市,[],北店东751米,双北路,,
110119,,北京市,131,2,"116.03,40.48",中国,0,CHN,CN,,,延庆区,北京市延庆区,40.48,"{'lng': 116.02999999999993, 'lat': 40.4800000200888}",116.03,[],[],北京市,[],建兴水泥构件制品厂西南895米,,,
110112,,北京市,131,2,"116.68,39.99",中国,0,CHN,CN,,,通州区,北京市通州区徐尹路辅路,39.99,"{'lng': 116.67999999999994, 'lat': 39.99000007084043}",116.68,[],[],北京市,[],福田汽车销售西449米,徐尹路辅路,,
110106,,北京市,131,2,"116.12,39.87",中国,0,CHN,CN,,,丰台区,北京市丰台区,39.87,"{'lng': 116.11999999999995, 'lat': 39.870000080509456}",116.12,[],[],北京市,[],玄辉塔西288米,,,
110112,,北京市,131,2,"116.82,39.74",中国,0,CHN,CN,,,通州区,北京市通州区Y314(漷大路),39.74,"{'lng': 116.81999999999992, 'lat': 39.74000008944461}",116.82,[],[],北京市,[],,Y314(漷大路),,
110114,南口,北京市,131,2,"116.14,40.26",中国,0,CHN,CN,,,昌平区,北京市昌平区G6(京藏高速),40.26,"{'lng': 116.13999999999993, 'lat': 40.26000004475932}",116.14,[],[],北京市,[],南口一号桥东北267米,G6(京藏高速),,
110118,密云城区,北京市,131,2,"116.86,40.39",中国,0,CHN,CN,西,51,密云区,北京市密云区城后西街1乙号,40.39,"{'lng': 116.85999999999994, 'lat': 40.390000030470375}",116.86,"[{'direction_desc': '内', 'uid': '2201d7aa05f390969f09f725', 'name': '北源里-北区', 'tag': '房地产;住宅区', 'distance': '0'}]",[],北京市,[],"北源里-北区内,北源里东南55米",城后西街,1乙号,
110116,汤河口,北京市,131,2,"116.66,40.74",中国,0,CHN,CN,,,怀柔区,北京市怀柔区,40.74,"{'lng': 116.65999999999993, 'lat': 40.7399999887398}",116.66,[],[],北京市,[],汤河口镇东南972米,,,
110115,,北京市,131,2,"116.37,39.51",中国,0,CHN,CN,,,大兴区,北京市大兴区,39.51,"{'lng': 116.36999999999995, 'lat': 39.510000100985366}",116.37,[],[],北京市,[],东庄营桥南703米,,,
110116,杨宋,北京市,131,2,"116.71,40.28",中国,0,CHN,CN,,,怀柔区,北京市怀柔区G45(大广高速),40.28,"{'lng': 116.70999999999992, 'lat': 40.280000042623605}",116.71,[],[],北京市,[],张太桥西南952米,G45(大广高速),,
110112,潞城,北京市,131,2,"116.72,39.91",中国,0,CHN,CN,,,通州区,北京市通州区G45(大广高速),39.91,"{'lng': 116.71999999999993, 'lat': 39.91000007743232}",116.72,[],[],北京市,[],杨坨桥东北282米,G45(大广高速),,
110116,,北京市,131,2,"116.36,40.48",中国,0,CHN,CN,,,怀柔区,北京市怀柔区S213(安四路),40.48,"{'lng': 116.35999999999993, 'lat': 40.4800000200888}",116.36,[],[],北京市,[],杏树台南138米,S213(安四路),,
110112,,北京市,131,2,"116.77,39.70",中国,0,CHN,CN,,,通州区,北京市通州区南堤寺南路,39.70,"{'lng': 116.76999999999992, 'lat': 39.70000009185288}",116.77,[],[],北京市,[],南堤寺西村东南518米,南堤寺南路,,
110114,,北京市,131,2,"116.32,40.31",中国,0,CHN,CN,,,昌平区,北京市昌平区,40.31,"{'lng': 116.31999999999994, 'lat': 40.310000039375204}",116.32,[],[],北京市,[],,,,
110108,西北旺,北京市,131,2,"116.25,40.06",中国,0,CHN,CN,,,海淀区,北京市海淀区六里屯南路,40.06,"{'lng': 116.24999999999994, 'lat': 40.060000064617775}",116.25,[],[],北京市,[],北京碧水家园公寓南67米,六里屯南路,,
110113,,北京市,131,2,"116.80,40.16",中国,0,CHN,CN,,,顺义区,北京市顺义区,40.16,"{'lng': 116.79999999999994, 'lat': 40.16000005504844}",116.80,[],[],北京市,[],下营村西北886米,,,
110112,,北京市,131,2,"116.59,39.77",中国,0,CHN,CN,,,通州区,北京市通州区融商四路,39.77,"{'lng': 116.58999999999993, 'lat': 39.77000008753129}",116.59,[],[],北京市,[],星悦国际小区东北431米,融商四路,,
110113,天竺,北京市,131,2,"116.58,40.05",中国,0,CHN,CN,,,顺义区,北京市顺义区林荫路,40.05,"{'lng': 116.57999999999993, 'lat': 40.05000006553164}",116.58,[],[],北京市,[],温莎双语幼儿园(丽京园)东北243米,林荫路,,
110113,,北京市,131,2,"116.72,40.19",中国,0,CHN,CN,南,74,顺义区,北京市顺义区建业路31号,40.19,"{'lng': 116.71999999999993, 'lat': 40.19000005203301}",116.72,[],[],北京市,[],北京顺营塑料制品厂东580米,建业路,31号,
110114,,北京市,131,2,"116.43,40.15",中国,0,CHN,CN,,,昌平区,北京市昌平区,40.15,"{'lng': 116.42999999999995, 'lat': 40.15000005603932}",116.43,[],[],北京市,[],北京第二社会福利院家属楼北107米,,,
110106,,北京市,131,2,"116.20,39.86",中国,0,CHN,CN,,,丰台区,北京市丰台区大灰厂东路,39.86,"{'lng': 116.19999999999993, 'lat': 39.86000008125524}",116.20,[],[],北京市,[],雨萌双语幼儿园东南137米,大灰厂东路,,
110118,,北京市,131,2,"117.02,40.48",中国,0,CHN,CN,,,密云区,北京市密云区,40.48,"{'lng': 117.01999999999992, 'lat': 40.4800000200888}",117.02,[],[],北京市,[],各庄西南977米,,,
110113,,北京市,131,2,"116.56,40.26",中国,0,CHN,CN,,,顺义区,北京市顺义区S307(怀昌路),40.26,"{'lng': 116.55999999999995, 'lat': 40.26000004475932}",116.56,[],[],北京市,[],东辛庄桥西481米,S307(怀昌路),,
110108,"学院路,北航,知春路",北京市,131,2,"116.35,39.99",中国,0,CHN,CN,西北,63,海淀区,北京市海淀区学院路37号院-207号楼,39.99,"{'lng': 116.34999999999992, 'lat': 39.99000007084043}",116.35,"[{'direction_desc': '内', 'uid': 'a599ab02adf1c3923ce23157', 'name': '北京航空航天大学', 'tag': '教育培训;高等院校', 'distance': '0'}]",[],北京市,[],北京航空航天大学内,学院路,37号院-207号楼,
110107,"古城,八角,杨庄",北京市,131,2,"116.20,39.91",中国,0,CHN,CN,,,石景山区,北京市石景山区古城南里,39.91,"{'lng': 116.19999999999993, 'lat': 39.91000007743232}",116.20,[],[],北京市,[],北京巴布科克·威尔科克斯有限公司-大学生公寓西南338米,古城南里,,
110113,,北京市,131,2,"116.76,40.07",中国,0,CHN,CN,,,顺义区,北京市顺义区S332(龙塘路),40.07,"{'lng': 116.75999999999993, 'lat': 40.070000063695836}",116.76,[],[],北京市,[],苏庄桥西261米,S332(龙塘路),,
110108,,北京市,131,2,"116.10,40.07",中国,0,CHN,CN,,,海淀区,北京市海淀区,40.07,"{'lng': 116.09999999999992, 'lat': 40.070000063695836}",116.10,[],[],北京市,[],鹫峰金仙庵遗址西125米,,,
110114,十三陵,北京市,131,2,"116.25,40.27",中国,0,CHN,CN,,,昌平区,北京市昌平区,40.27,"{'lng': 116.24999999999994, 'lat': 40.27000004369453}",116.25,[],[],北京市,[],燕山农家院东北378米,,,
110118,,北京市,131,2,"116.82,40.38",中国,0,CHN,CN,,,密云区,北京市密云区京沈路辅路,40.38,"{'lng': 116.81999999999992, 'lat': 40.38000003160146}",116.82,[],[],北京市,[],中加荣园西北494米,京沈路辅路,,
110113,,北京市,131,2,"116.56,40.18",中国,0,CHN,CN,附近,25,顺义区,北京市顺义区光明北街79号,40.18,"{'lng': 116.55999999999995, 'lat': 40.180000053045205}",116.56,[],[],北京市,[],南郎中东北184米,光明北街,79号,
110114,沙河,北京市,131,2,"116.30,40.13",中国,0,CHN,CN,,,昌平区,北京市昌平区,40.13,"{'lng': 116.29999999999993, 'lat': 40.13000005799904}",116.30,[],[],北京市,[],碧水庄园高尔夫练习场西360米,,,
110111,,北京市,131,2,"115.88,39.66",中国,0,CHN,CN,,,房山区,北京市房山区S320(周张路),39.66,"{'lng': 115.87999999999994, 'lat': 39.66000009409527}",115.88,[],[],北京市,[],,S320(周张路),,
110113,,北京市,131,2,"116.80,40.06",中国,0,CHN,CN,,,顺义区,北京市顺义区木燕辅线,40.06,"{'lng': 116.79999999999994, 'lat': 40.060000064617775}",116.80,[],[],北京市,[],,木燕辅线,,
110112,,北京市,131,2,"116.62,39.83",中国,0,CHN,CN,,,通州区,北京市通州区周坡路,39.83,"{'lng': 116.61999999999993, 'lat': 39.830000083435124}",116.62,[],[],北京市,[],周坡庄村西533米,周坡路,,
110115,,北京市,131,2,"116.63,39.72",中国,0,CHN,CN,,,大兴区,北京市大兴区丰禾巷,39.72,"{'lng': 116.62999999999992, 'lat': 39.72000009066928}",116.63,[],[],北京市,[],大兴区长子营镇牛坊养殖小区西北456米,丰禾巷,,
110118,,北京市,131,2,"116.82,40.30",中国,0,CHN,CN,,,密云区,北京市密云区,40.30,"{'lng': 116.81999999999992, 'lat': 40.30000004046384}",116.82,[],[],北京市,[],台上村东南804米,,,
110108,"上地,马连洼,西北旺",北京市,131,2,"116.30,40.05",中国,0,CHN,CN,,,海淀区,北京市海淀区东北旺路,40.05,"{'lng': 116.29999999999993, 'lat': 40.05000006553164}",116.30,"[{'direction_desc': '内', 'uid': 'f94b9445905684b8932ca338', 'name': '中关村软件园', 'tag': '公司企业;园区', 'distance': '0'}]",[],北京市,[],"中关村软件园内,孵化器3b北测软件大楼西南71米",东北旺路,,
110115,,北京市,131,2,"116.47,39.69",中国,0,CHN,CN,,,大兴区,北京市大兴区,39.69,"{'lng': 116.46999999999993, 'lat': 39.69000009242914}",116.47,[],[],北京市,[],高庄西466米,,,
110113,,北京市,131,2,"116.92,40.11",中国,0,CHN,CN,,,顺义区,北京市顺义区S331(顺平南线),40.11,"{'lng': 116.91999999999994, 'lat': 40.11000005992883}",116.92,[],[],北京市,[],东华山村东南627米,S331(顺平南线),,
110101,"方庄,蒲黄榆,东铁匠营",北京市,131,2,"116.44,39.88",中国,0,CHN,CN,,,东城区,北京市东城区左安门西街,39.88,"{'lng': 116.43999999999994, 'lat': 39.88000007975422}",116.44,"[{'direction_desc': '内', 'uid': '6f14d78197b69aaec16c1413', 'name': '北京市少年宫', 'tag': '文化传媒;文化宫', 'distance': '0'}, {'direction_desc': '内', 'uid': 'd991e116b0540b551e3894e1', 'name': '龙潭西湖公园', 'tag': '旅游景点;公园', 'distance': '0'}]",[],北京市,[],"龙潭西湖公园内,北京市少年宫内0米",左安门西街,,
110118,,北京市,131,2,"117.33,40.64",中国,0,CHN,CN,,,密云区,北京市密云区,40.64,"{'lng': 117.32999999999993, 'lat': 40.64000000094901}",117.33,[],[],北京市,[],西山咀西北463米,,,
110111,,北京市,131,2,"116.08,39.60",中国,0,CHN,CN,,,房山区,北京市房山区,39.60,"{'lng': 116.07999999999993, 'lat': 39.600000097142235}",116.08,[],[],北京市,[],中粮智慧农场东北570米,,,
110115,,北京市,131,2,"116.27,39.68",中国,0,CHN,CN,,,大兴区,北京市大兴区庆丰路,39.68,"{'lng': 116.26999999999992, 'lat': 39.68000009299498}",116.27,[],[],北京市,[],永定河绿色食品基地西南280米,庆丰路,,
110116,杨宋,北京市,131,2,"116.69,40.28",中国,0,CHN,CN,,,怀柔区,北京市怀柔区X002(中高路),40.28,"{'lng': 116.68999999999993, 'lat': 40.280000042623605}",116.69,[],[],北京市,[],中高桥北753米,X002(中高路),,
110117,,北京市,131,2,"117.23,40.19",中国,0,CHN,CN,,,平谷区,北京市平谷区北独乐河路,40.19,"{'lng': 117.22999999999995, 'lat': 40.19000005203301}",117.23,[],[],北京市,[],王家庄东989米,北独乐河路,,
110116,雁栖,北京市,131,2,"116.69,40.35",中国,0,CHN,CN,,,怀柔区,北京市怀柔区S227(杨雁路),40.35,"{'lng': 116.68999999999993, 'lat': 40.350000034964815}",116.69,"[{'direction_desc': '内', 'uid': '779199d535067061a104640c', 'name': '中科合成油技术有限公司', 'tag': '公司企业;公司', 'distance': '0'}]",[],北京市,[],中科合成油技术有限公司内,S227(杨雁路),,
110112,,北京市,131,2,"116.76,39.86",中国,0,CHN,CN,,,通州区,北京市通州区S306(武兴路),39.86,"{'lng': 116.75999999999993, 'lat': 39.86000008125524}",116.76,"[{'direction_desc': '内', 'uid': 'b3f6f9b15dbf37754c6d46e2', 'name': '通州大运河森林公园', 'tag': '旅游景点;公园', 'distance': '0'}]",[],北京市,[],"通州大运河森林公园内,大运河森林公园-南1门南116米",S306(武兴路),,
110119,,北京市,131,2,"116.17,40.51",中国,0,CHN,CN,,,延庆区,北京市延庆区,40.51,"{'lng': 116.16999999999993, 'lat': 40.51000001655695}",116.17,[],[],北京市,[],健源农业生态产业园东南512米,,,
110106,,北京市,131,2,"116.18,39.88",中国,0,CHN,CN,,,丰台区,北京市丰台区园博大道,39.88,"{'lng': 116.17999999999995, 'lat': 39.88000007975422}",116.18,[],[],北京市,[],圳兴汽车服务有限公司东北526米,园博大道,,
110113,,北京市,131,2,"116.81,40.28",中国,0,CHN,CN,,,顺义区,北京市顺义区,40.28,"{'lng': 116.80999999999993, 'lat': 40.280000042623605}",116.81,"[{'direction_desc': '内', 'uid': '142284a081c76992d2f49e24', 'name': '唐指山风景区', 'tag': '旅游景点;风景区', 'distance': '0'}]",[],北京市,[],"唐指山风景区内,贾山小学东南867米",,,
110111,长阳,北京市,131,2,"116.20,39.78",中国,0,CHN,CN,,,房山区,北京市房山区,39.78,"{'lng': 116.19999999999993, 'lat': 39.78000008687338}",116.20,"[{'direction_desc': '内', 'uid': 'cb86e907d5d997c23517dc3f', 'name': '国际花园-2区', 'tag': '房地产;住宅区', 'distance': '0'}, {'direction_desc': '内', 'uid': '9b79c7b8905781d87369d38e', 'name': '中国铁建国际花园', 'tag': '房地产;住宅区', 'distance': '0'}]",[],北京市,[],"中国铁建国际花园内,国际花园-2区内0米",,,
110115,,北京市,131,2,"116.32,39.49",中国,0,CHN,CN,,,大兴区,北京市大兴区左堤路,39.49,"{'lng': 116.31999999999994, 'lat': 39.49000010171912}",116.32,[],[],北京市,[],,左堤路,,
110113,,北京市,131,2,"116.54,40.22",中国,0,CHN,CN,,,顺义区,北京市顺义区Y806,40.22,"{'lng': 116.53999999999994, 'lat': 40.220000048955285}",116.54,[],[],北京市,[],板桥中心小学东北474米,Y806,,
110115,,北京市,131,2,"116.51,39.76",中国,0,CHN,CN,,,大兴区,北京市大兴区泰河三街,39.76,"{'lng': 116.50999999999993, 'lat': 39.76000008817916}",116.51,[],[],北京市,[],中国云计算产业园西北326米,泰河三街,,
110113,,北京市,131,2,"116.90,40.14",中国,0,CHN,CN,,,顺义区,北京市顺义区,40.14,"{'lng': 116.89999999999993, 'lat': 40.14000005702287}",116.90,[],[],北京市,[],北京路冠沥青制品有限公司顺义厂东917米,,,
110114,,北京市,131,2,"116.29,40.35",中国,0,CHN,CN,,,昌平区,北京市昌平区,40.35,"{'lng': 116.28999999999994, 'lat': 40.350000034964815}",116.29,[],[],北京市,[],,,,
110117,金海湖,北京市,131,2,"117.28,40.19",中国,0,CHN,CN,,,平谷区,北京市平谷区韩黑路,40.19,"{'lng': 117.27999999999993, 'lat': 40.19000005203301}",117.28,[],[],北京市,[],韩庄山海名居北473米,韩黑路,,
110114,兴寿,北京市,131,2,"116.40,40.21",中国,0,CHN,CN,,,昌平区,北京市昌平区,40.21,"{'lng': 116.39999999999993, 'lat': 40.210000049987954}",116.40,"[{'direction_desc': '内', 'uid': 'dda9ee566957f6453d9a5e8f', 'name': '御汤山生态园', 'tag': '公司企业;农林园艺', 'distance': '0'}]",[],北京市,[],御汤山生态园内,,,
110114,百善,北京市,131,2,"116.31,40.16",中国,0,CHN,CN,,,昌平区,北京市昌平区X003,40.16,"{'lng': 116.30999999999995, 'lat': 40.16000005504844}",116.31,"[{'direction_desc': '内', 'uid': 'cd3b9b492ef41b57f03cba2b', 'name': '绿城雅居', 'tag': '房地产;住宅区', 'distance': '0'}]",[],北京市,[],绿城雅居内,X003,,
110113,,北京市,131,2,"116.87,40.13",中国,0,CHN,CN,,,顺义区,北京市顺义区Y270,40.13,"{'lng': 116.86999999999993, 'lat': 40.13000005799904}",116.87,[],[],北京市,[],李辛庄村东北511米,Y270,,
110108,"万泉河,苏州桥,苏州街",北京市,131,2,"116.31,39.98",中国,0,CHN,CN,附近,41,海淀区,北京市海淀区万泉河路62号院-6号楼,39.98,"{'lng': 116.30999999999995, 'lat': 39.980000071695436}",116.31,"[{'direction_desc': '内', 'uid': '504d61137243ffb3475726ac', 'name': '飞达社区', 'tag': '房地产;住宅区', 'distance': '0'}]",[],北京市,[],"飞达社区内,万泉庄62号院6号楼内0米",万泉河路,62号院-6号楼,
110108,"北京大学,颐和园,中关村",北京市,131,2,"116.32,40.00",中国,0,CHN,CN,,,海淀区,北京市海淀区大成坊路,40.00,"{'lng': 116.31999999999994, 'lat': 40.00000006997679}",116.32,"[{'direction_desc': '内', 'uid': 'ddfd7c2d8db36cf39ee3219e', 'name': '北京大学', 'tag': '教育培训;高等院校', 'distance': '0'}]",[],北京市,[],"北京大学内,工艺实验室西南87米",大成坊路,,
110113,"新国展,后沙峪",北京市,131,2,"116.53,40.09",中国,0,CHN,CN,,,顺义区,北京市顺义区,40.09,"{'lng': 116.52999999999993, 'lat': 40.09000006182801}",116.53,"[{'direction_desc': '内', 'uid': '2c2d8eea7290807103ec01dc', 'name': '天裕昕园-西区', 'tag': '房地产;住宅区', 'distance': '0'}]",[],北京市,[],"天裕昕园-西区内,燕王庄西南270米",,,
